id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6401526,Top Floor Loft with Roof Terrace,33384192,Christopher,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93191527,-77.02533738,Entire home/apt,136,7,1,7/5/15,0.33,1,110
5819907,Private studio Historic Mt Pleasant,19679546,Elinor,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93351314,-77.04636449,Entire home/apt,90,1,9,9/17/15,2.16,1,237
5844497,1BD Offers Proximity and Privacy,29738489,Zina,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93270718,-77.02025593,Entire home/apt,95,1,13,10/2/15,2.23,1,348
8482324,"Big, Sunny Apt in Adams Morgan",44673018,Olivia,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92691646,-77.03665444,Entire home/apt,750,2,0,,,1,0
4517403,Luxury 1-bed/1-bath in Columbia Hts,1971144,Jonathan,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9321262,-77.03364293,Entire home/apt,95,2,10,9/19/15,0.97,1,0
6950559,Great apt near Zoo/Columbia Heights,2139171,Valerie,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92780832,-77.04176324,Entire home/apt,80,2,2,8/10/15,0.82,1,9
4710533,Spacious 1BD in hot neighborhood,10665430,Allen,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92439338,-77.02992423,Entire home/apt,101,5,4,9/12/15,0.91,1,23
5800846,Columbia Heights,22524642,Ian,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92453046,-77.02812081,Entire home/apt,90,2,12,9/28/15,2.18,1,82
451854,Living Room/1BR condo,1402804,Makese,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93087517,-77.02775562,Shared room,40,2,105,9/29/15,2.53,1,345
4468461,Beautiful 2BR on 16th,9926776,John,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92722415,-77.03601384,Entire home/apt,124,3,11,9/19/15,1.07,2,154
8130859,Spare Bedroom - Columbia Heights,42935495,Shawn,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92548466,-77.02964458,Private room,75,1,7,9/15/15,7,3,80
4296274,800 Sq Ft & Close to Down Town ,22303263,June,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9282555,-77.03439672,Private room,70,1,33,9/21/15,2.83,1,361
3095149,AWESOME room in Columbia Heights,15740952,Joan,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93187556,-77.02600556,Private room,85,2,13,7/18/15,0.81,1,351
7871516,Private Bedroom in the HEART of DC!,16484047,Nathan,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92878015,-77.03453096,Private room,70,1,1,9/16/15,1,1,362
4532829,Clean Studio Convenient Location!,4969287,John,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92779418,-77.0375788,Entire home/apt,109,3,25,9/25/15,2.38,1,309
6896225,awesome one bedroom right on 16th,23249865,Marina,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93149608,-77.03784644,Entire home/apt,98,1,1,8/10/15,0.55,1,80
147559,Beautiful Furnished Brand New Condo,712885,Sebastien,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93423278,-77.03013876,Entire home/apt,280,2,1,8/16/15,0.61,1,76
1048696,Comfy 1Bed/1Bath in Meridian Hill,702905,Carolina,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92163647,-77.03479494,Entire home/apt,80,3,2,10/21/14,0.17,1,153
7413888,Cozy room with parking,38771042,Shaheen,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93355809,-77.02605272,Private room,65,1,1,7/29/15,0.45,1,50
669077,"Tranquility & Convenience in DC, 1",789250,John,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93674093,-77.01994745,Private room,65,2,113,9/28/15,3.04,6,310
882720,Entire 1 Bedroom Apartment,4671797,April,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92439669,-77.03475001,Entire home/apt,152,2,12,9/30/15,0.39,1,26
3455033,Lovely Condo Minutes From Metro,17412222,Christine,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93086871,-77.03067337,Entire home/apt,125,7,0,,,1,336
2201654,Fun Mt. Pleasant Studio near Zoo!,11231930,Elizabeth,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93049348,-77.04278983,Entire home/apt,94,1,51,9/28/15,6.3,1,316
1284169,"Bright and Beautiful, Walk to Metro",3393172,Roya,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92770497,-77.03122131,Entire home/apt,135,2,64,9/30/15,2.34,2,276
2333211,"Superconvenient, Hip Neighborhood",9772504,Joan,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92651879,-77.02860106,Entire home/apt,220,2,4,4/27/15,0.21,2,286
3082650,Stay in the hippest part of DC!,3057297,Stephen,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92134364,-77.02924167,Private room,125,1,22,6/2/15,1.34,1,301
5774184,Beautiful studio apartment,10098733,Dina,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93134327,-77.03584081,Entire home/apt,125,3,15,10/1/15,3.72,1,330
4774826,Renovated Studio 1 block from metro,24625784,Scott,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92999205,-77.03493111,Entire home/apt,135,3,13,8/16/15,1.32,1,298
957387,"Awesome studio, Columbia Heights",2072439,Anna,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93436431,-77.039921,Entire home/apt,143,1,32,6/29/15,1.01,1,335
2643773,Private Suite in an upscale house,7626666,Alex,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92921223,-77.04086869,Private room,149,4,8,5/16/15,0.48,1,365
1225896,Gorgeous 1 bedroom Apt for Rent ,5733999,Fadi,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93128456,-77.0336483,Entire home/apt,100,1,9,6/19/15,0.34,2,7
7459476,Newly Renovated ColHeights Condo!,6449656,Tabari,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93191054,-77.03472319,Entire home/apt,115,1,3,9/26/15,3,1,301
5558709,Cheery Studio in Mount Pleasant,13064193,Mike,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93268762,-77.03843885,Entire home/apt,100,1,0,,,1,182
4610513,Lovely studio - great location,23378437,Elizabeth And Vanda,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93365614,-77.03060068,Entire home/apt,148,3,0,,,3,365
1268184,Comfortable Studio in Adams Morgan,6902973,Dustin,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92698878,-77.03723663,Entire home/apt,90,1,4,9/1/14,0.16,1,49
793170,Beautiful Studio Apartment,4179451,Carmela,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92094229,-77.03357055,Entire home/apt,103,2,45,9/5/15,1.32,1,333
5929572,Sunny Apartment in Colombia Heights,26803167,Anacleta,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92392747,-77.02771879,Private room,85,1,0,,,1,208
1210979,"Cozy Private Room, Bath and Deck!",4320365,Thomas,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92836599,-77.02799223,Private room,80,1,10,4/18/15,0.39,1,343
1997443,"Bright DC Home, Close to Metro",10292499,April,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93598379,-77.02116049,Entire home/apt,100,2,14,9/20/15,2.22,1,355
3907357,Cute Bedroom in Stylish 2 BD Apart,1298356,Brandon,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93387118,-77.03672094,Private room,75,1,30,9/2/15,2.21,1,271
163115,2.5 miles to the White House,261164,Jarek,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93144808,-77.02931078,Entire home/apt,250,5,0,,,3,332
3186601,Cozy room in Victorian house,2045940,Vlad,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9274788,-77.02309777,Private room,115,2,6,8/22/15,0.41,3,283
5126873,Spacious Shared Living Room,26474746,Julia,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93055695,-77.03814454,Shared room,48,1,4,8/11/15,0.63,1,365
7543598,Cozy Condo in Columbia Heights,27895235,Matt,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.934731,-77.02862821,Entire home/apt,120,2,4,9/29/15,1.97,1,301
760626,"Spacious, fun one bedroom basement",4009355,Rosario,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93159147,-77.041687,Entire home/apt,117,4,15,6/7/15,0.44,1,354
1792843,Beautiful Townhouse Condo,8737310,David,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93080062,-77.04316733,Entire home/apt,145,2,12,9/17/15,0.51,1,272
5127184,Spacious Bright 2BR in Mt Pleasant,4397261,Casey And Joel,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93030479,-77.04219575,Entire home/apt,148,1,54,9/30/15,7.04,1,295
1628675,Gorgeous 4bdrm Townhouse w Roofdeck,7716314,April,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92718674,-77.03272671,Entire home/apt,600,1,32,8/17/15,1.38,1,287
8551461,Master bedroom in fun group house,32625056,Ahmed,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92878425,-77.03019811,Private room,53,1,0,,,1,8
4733998,Cozy 2b/2b Close to U Street Metro,6120700,Danielle,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92090957,-77.02811378,Entire home/apt,199,1,25,6/29/15,2.81,1,13
7157814,Sunny Studio at the Heart of DC,34744527,Rumana,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93358258,-77.03574075,Entire home/apt,60,1,0,,,1,65
8322171,Fun location & get downtown quick M,4159134,Jeremy,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92821326,-77.03317528,Private room,145,2,0,,,3,353
8355384,Modern 1 BR Condo near metro in DC,9602193,Allen,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93395354,-77.02869461,Entire home/apt,99,5,0,,,1,352
6250041,"2br, 1ba apt perfect location!!",32419141,Amy,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93179293,-77.02907377,Entire home/apt,150,1,1,8/8/15,0.53,1,127
7581624,Park Ellison Apartments,39754558,Craig,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92796234,-77.03978968,Entire home/apt,65,1,1,9/4/15,1,1,357
7142999,Columbia Heights! Walk to Metro,37014,Lara & Alex,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93395005,-77.03074527,Entire home/apt,119,3,10,9/29/15,4.23,22,333
4652666,"Grande Art Deco Apt, Mt Pleasant",3831642,Nicholas,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9281497,-77.03769183,Entire home/apt,145,3,4,9/21/15,0.92,1,281
7724707,Columbia Heights 1 Bed/1 Bath,40589171,Nicholas,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92852356,-77.03386885,Entire home/apt,80,1,3,9/21/15,3,1,32
3489472,1 BR rental Mt Pleasant DC $1800/mo,2416274,Eileen María,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93090495,-77.04048447,Entire home/apt,125,1,5,8/17/15,0.85,1,287
8289998,Fun location & easy to get downtown,4159134,Jeremy,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92851102,-77.03398528,Private room,75,2,1,9/21/15,1,3,162
1474277,"Sunny, beautiful studio with view.",7891450,Melanie,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93184015,-77.03826956,Entire home/apt,100,2,2,5/17/15,0.41,1,185
4758676,Cozy Apt w/ fireplace,24554688,Rachel,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93558956,-77.04223285,Entire home/apt,125,1,16,8/31/15,1.76,1,345
6986958,Cozy apartment in Columbia Heights,36287793,Tujon,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93332906,-77.02611503,Entire home/apt,75,1,8,9/24/15,3.43,1,292
867571,1 Room w bath in Columbia Heights,4562919,Rupen,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93611906,-77.03438126,Private room,90,1,2,11/17/14,0.17,1,273
5847593,Pvt Entry 1bed/bath Park View Suite,2902940,Liz,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93174262,-77.02349025,Entire home/apt,115,1,14,9/29/15,4.62,1,332
581231,Bedroom in hip DC neighborhood,789250,John,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93412436,-77.02820993,Private room,75,2,25,6/2/13,0.64,6,336
8322182,Fun location & get downtown quick W,4159134,Jeremy,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92791112,-77.03326327,Entire home/apt,225,2,0,,,3,351
6273161,"Spacious, airy top-floor bedroom",12917384,Elisa,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93277904,-77.02933259,Private room,45,1,3,5/20/15,0.62,1,125
2692024,Cozy Studio Across from Park,13632730,Caitlin,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92243765,-77.03454597,Entire home/apt,125,1,12,9/27/15,0.67,1,351
8256885,English Basement - Columbia Heights,42935495,Shawn,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92680317,-77.02907028,Entire home/apt,200,1,0,,,3,347
519587,Cozy 1-Bedroom in Columbia Heights,622400,Olga,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9274839,-77.0331267,Private room,90,3,1,7/4/14,0.07,1,342
8320383,Lovely Living Room Share,31603291,Tiah,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92302306,-77.03364149,Shared room,40,1,0,,,2,357
4565955,Beautiful 2 BR - great for families,23378437,Elizabeth And Vanda,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93195176,-77.02920197,Entire home/apt,258,3,0,,,3,361
4988597,Private Room with Private Bath!,16476489,Aditi,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93335934,-77.03269183,Private room,65,2,2,9/7/15,0.66,1,243
8388086,Comfortable Safe Great Space in DC,15519236,Louis,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92372631,-77.03649393,Shared room,49,1,5,9/28/15,5,2,349
76186,2b+Den Lux 2BL Metro/Shop/Museums,120464,Cam,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92549497,-77.03364974,Entire home/apt,450,3,10,5/24/15,0.18,1,359
883653,"Mt. Pleasant 2 BR rowhouse, nursery",1541121,Asa & Andrea,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93515516,-77.04503466,Entire home/apt,325,2,16,10/27/14,0.52,1,238
8072054,The Flat at Harvard St,37085756,Joe,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92564607,-77.03345582,Entire home/apt,150,1,1,9/17/15,1,1,334
7304678,"Rm pvt ba, 2 blks to ColHeights",11223523,Sinead,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92890359,-77.0282783,Private room,50,1,0,,,1,323
7592092,SPACIOUS room in the HEART of DC!,12430746,Arya,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92892661,-77.03503421,Private room,56,2,4,9/21/15,1.94,1,63
6151170,Spacious Central Apartment,22373900,Michelle,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93172201,-77.03738968,Entire home/apt,178,1,3,9/7/15,0.99,1,357
1446230,Exquisitely Furnished Studio AdMo,3574033,Grace,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92616266,-77.03641707,Entire home/apt,129,3,14,7/30/15,0.57,6,290
4708608,Art Lover and Kids Mecca!,23295575,Taiya,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93367157,-77.02039198,Entire home/apt,120,2,0,,,2,238
6782456,Sunny carriage house apartment,20519355,Gabriel,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92866813,-77.02117309,Entire home/apt,80,1,5,9/3/15,1.63,1,99
1732465,Modern&Spacious 1 BR Apartment,9127573,Dietmar,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9340261,-77.03982902,Entire home/apt,99,2,27,1/15/15,1.12,1,182
3248125,2 bedrom cozy row house ,16428944,Khalil,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92899796,-77.02654094,Entire home/apt,100,1,4,9/1/15,1.64,1,296
5952733,Rustic DC Townhouse with Large Deck,12243051,Flatbook,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92518271,-77.02288617,Entire home/apt,135,3,4,9/15/15,1.13,5,0
3771,Mt. Pleasant,4795,Charlene,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92760467,-77.0392648,Private room,125,1,1,1/21/09,0.01,1,0
8337838,The Shabby Shack,39512200,Maurita,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92968779,-77.04034392,Private room,55,2,1,9/20/15,1,1,72
7819250,Beautiful BR in NW DC; Private Bath,13275854,Seamus,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93065414,-77.03806356,Private room,79,1,4,9/29/15,4,5,304
5240901,DC Oasis,26925527,Jennryn,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93675514,-77.03626334,Entire home/apt,99,1,4,7/6/15,0.61,1,217
867394,Private and Cozy Studio in Petworth,3188808,Jessica,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93614428,-77.03081921,Entire home/apt,85,2,38,9/8/15,1.19,1,91
6371767,Great location and great apartment!,22878089,Dalya,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92231094,-77.03632893,Entire home/apt,155,2,9,9/21/15,1.96,1,319
8373029,Columbia Heights Bungalow,14127538,Tia,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92343644,-77.02901054,Entire home/apt,95,3,0,,,1,88
4965177,Cozy + Cool DC English Basement,17600662,Michele,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92363426,-77.02934861,Entire home/apt,70,14,0,,,1,76
3147049,Modern Luxury 2 bd 2 ba loft apt,15976825,Chris,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92715103,-77.03403707,Entire home/apt,225,3,39,9/25/15,2.6,1,317
6103261,Spacious central 1br near Zoo,14692970,P,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92975714,-77.04257361,Entire home/apt,105,3,3,9/4/15,0.66,7,336
7562544,Kenyon Square @ Columbia Heights,18066659,Manal,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92861843,-77.03141651,Entire home/apt,70,1,2,8/23/15,1.22,1,28
6120759,Columbia Heights row house,31757177,Sidd,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93503395,-77.02756901,Entire home/apt,315,4,0,,,1,136
3806750,Quiet space U st/ Columbia heights,7086859,Brandon,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92133691,-77.03461786,Private room,110,1,0,,,2,313
4374832,Cozy 1BR near USt/Shaw/CoHi/Howard,612793,Erik & Lauren,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92675697,-77.02505738,Private room,99,2,12,7/23/15,1.13,1,66
7577929,Great Studio 15th St Meridian Park!,18109828,Lijia,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92261465,-77.03566746,Entire home/apt,105,1,0,,,1,335
5812279,Columbia heights lovely 1bd/1ba apt,4913838,Santiago,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93209245,-77.03508861,Entire home/apt,125,1,9,7/17/15,1.48,1,149
1212755,2 BR in Sunny/Spacious CoHi Condo,4561770,Trent,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92510476,-77.03373342,Entire home/apt,200,2,5,7/6/15,0.19,1,133
7482982,Spacious and in a great location!,33750865,Juliana,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92662873,-77.03483195,Entire home/apt,100,3,6,9/14/15,2.9,1,12
879378,Columbia Heights Rm w/Private Bath,2881676,Ambica & Mike,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92631873,-77.02320894,Private room,119,4,3,10/26/14,0.09,3,365
1484223,"2-level house (+breakfast, parking)",2639916,Georg,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92976164,-77.02463801,Entire home/apt,220,3,8,9/7/15,0.33,3,347
3744387,Private room + bath in Mt. Pleasant,13711278,Julia,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93290246,-77.04385719,Private room,75,2,8,7/10/15,1.88,1,245
3760789,House on the Hill - The Lincoln,18715163,Thomas,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92378173,-77.02278269,Private room,160,2,1,10/12/14,0.08,5,362
8882,Mt. Pleasant Shabby Chic BnB #4,27696,Leslie & Joe,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93091946,-77.04033198,Private room,118,2,206,9/17/15,2.78,5,332
5767914,"2Bdrm Apt,2Bds-Sleeps 5 - Apt#2",17055503,Ccre,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93282188,-77.0254111,Entire home/apt,108,3,1,4/18/15,0.18,1,365
5782319,Private Room in Columbia Heights,19191089,Dan,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93254969,-77.03072725,Private room,75,1,2,8/30/15,0.91,1,300
7513481,Cozy and beautiful bedroom,39362045,Sara,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93479455,-77.02504739,Private room,59,1,1,8/26/15,0.77,1,272
4967318,Library Bedroom in Columbia Heights,25607037,Mark,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9281182,-77.0263787,Private room,82,1,25,6/14/15,3.11,1,300
5007164,Event Rental ,18715163,Thomas,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92541342,-77.02357958,Entire home/apt,550,1,0,,,5,363
3802539,Sunny 1BR in U St/Columbia Heights,19536243,Kimberly,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9209853,-77.03409116,Entire home/apt,120,1,8,6/29/15,1.01,1,325
722397,Spacious 1br in Adams Morgan ,3710858,Gilles,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92762019,-77.03913686,Entire home/apt,110,3,15,8/22/15,0.5,1,3
8340985,Huge 5-BR House Columbia Heights,10620467,Jean,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93209425,-77.03467491,Entire home/apt,300,1,2,9/30/15,2,1,313
7562798,Studio for rent,1710106,Blen,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93068799,-77.02030134,Entire home/apt,85,1,1,8/13/15,0.58,1,41
6391427,Row House w Parking (sleeps 6-8),10376346,Jillian,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92539217,-77.03581118,Entire home/apt,279,1,0,,,2,115
5834313,Private Bed&Bath- 14th St/ CoHi,5359868,Mantas,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92988766,-77.03137542,Private room,180,3,1,7/19/15,0.39,1,96
1549929,"[1834]  2BR -  U St. Corridor, DC",25188,Seamless,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92150583,-77.03189584,Entire home/apt,279,7,1,5/30/15,0.24,5,89
2500661,"Blks to metro, lively neighborhood!",12798936,Brittney,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93345355,-77.03302874,Private room,65,2,8,8/8/15,2.33,1,60
4490898,Art lovers and Kids Mecca!,23295575,Taiya,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93244112,-77.02110583,Entire home/apt,190,2,7,8/19/15,1.12,2,129
837236,2BR Luxury Condo with Parking,4375212,Jack,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92451085,-77.03468114,Entire home/apt,181,3,48,8/24/15,1.46,1,350
891852,"The Rock Creek Cozy, One Bedroom",116599,Sahr,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9357415,-77.02093724,Entire home/apt,125,2,24,6/27/15,0.83,1,356
4744922,Cozy & Chic Studio,24490495,Nena,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93569108,-77.03334946,Entire home/apt,93,3,10,8/10/15,1.09,1,98
1525484,Mt. Pleasant Studio Apt. (NW DC),161516,Brian,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93428821,-77.03802737,Entire home/apt,100,1,2,5/19/15,0.43,1,365
26409,Mt. Pleasant Shabby Chic BnB # 3,27696,Leslie & Joe,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9316999,-77.04131519,Private room,99,2,175,9/18/15,2.66,5,347
2336594,Blue Room with Private Bath,6177086,Larry Ray,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93422388,-77.02851341,Private room,120,1,0,,,3,365
1047873,Spacious 1 bdrm near U st/C.Heights,794435,Tanya,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92373689,-77.03130077,Entire home/apt,109,2,20,9/5/15,0.77,1,99
6485666,Cool breezy 1B in Columbia Heights,7959692,Lucas,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93043796,-77.0362247,Entire home/apt,100,2,8,9/21/15,1.8,1,0
5933022,1 bedroom 1 bath Columbia Heights,30806107,Stephen,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92572429,-77.02889489,Private room,100,1,6,8/30/15,1.29,1,350
6391780,Master bdrm in spacious row house!!,10376346,Jillian,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9233955,-77.03631435,Private room,99,1,0,,,2,115
6850540,Brand new listing in central DC,6001439,Sarah,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92783202,-77.03924951,Entire home/apt,140,2,3,7/22/15,1.01,1,83
1036591,Spacious Luxury,4365896,Randy,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93031672,-77.02409846,Entire home/apt,154,2,18,9/8/15,0.6,1,32
3993910,1 bd apt furnished best location DC,19230944,Juan Pablo,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92748498,-77.03457509,Entire home/apt,70,1,2,9/3/15,1.05,1,0
2593088,"Large, Quiet 1BR Apt in Mt Pleasant",13275854,Seamus,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93081903,-77.03847234,Entire home/apt,98,2,24,9/21/15,1.37,5,349
